"Feature","Value"
"T1WI_log-sigma-2-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis",136.8234867
"T1WI_log-sigma-2-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis",21.4361236
"T1WI_log-sigma-2-0-mm-3D_glrlm_LowGrayLevelRunEmphasis",0.662773657
"T1WI_log-sigma-2-0-mm-3D_glrlm_RunEntropy",4.364123765
"T1WI_log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformity",539.9784891
"T1WI_log-sigma-2-0-mm-3D_glrlm_RunPercentage",0.215668068
"T1WI_log-sigma-2-0-mm-3D_glrlm_RunVariance",19.60275045
"T1WI_log-sigma-2-0-mm-3D_ngtdm_Busyness",885.659419
"T1WI_log-sigma-2-0-mm-3D_ngtdm_Coarseness",0.000784985
"T1WI_log-sigma-2-0-mm-3D_ngtdm_Complexity",0.134890841
"T1WI_log-sigma-2-0-mm-3D_ngtdm_Contrast",0.033056214
"T1WI_log-sigma-2-0-mm-3D_ngtdm_Strength",0.000783713
"T1WI_log-sigma-3-0-mm-3D_firstorder_10Percentile",-0.123586349
"T1WI_log-sigma-3-0-mm-3D_firstorder_90Percentile",0.175938061
"T1WI_log-sigma-3-0-mm-3D_firstorder_Energy",305.775589
"T1WI_log-sigma-3-0-mm-3D_firstorder_Entropy",0.966542588
"T1WI_log-sigma-3-0-mm-3D_firstorder_InterquartileRange",0.155036952
"T1WI_log-sigma-3-0-mm-3D_firstorder_Kurtosis",3.894321931
"T1WI_log-sigma-3-0-mm-3D_firstorder_Maximum",0.682917178
"T1WI_log-sigma-3-0-mm-3D_firstorder_MeanAbsoluteDeviation",0.095656645
"T1WI_log-sigma-3-0-mm-3D_firstorder_Mean",0.029963936
"T1WI_log-sigma-3-0-mm-3D_firstorder_Median",0.032220295
"T1WI_log-sigma-3-0-mm-3D_firstorder_Minimum",-0.427322179
"T1WI_log-sigma-3-0-mm-3D_firstorder_Range",1.110239357
"T1WI_log-sigma-3-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation",0.064286079
"T1WI_log-sigma-3-0-mm-3D_firstorder_RootMeanSquared",0.127235535
"T1WI_log-sigma-3-0-mm-3D_firstorder_Skewness",0.014020563
"T1WI_log-sigma-3-0-mm-3D_firstorder_TotalEnergy",305.775589
"T1WI_log-sigma-3-0-mm-3D_firstorder_Uniformity",0.523011076
"T1WI_log-sigma-3-0-mm-3D_firstorder_Variance",0.015291044
"T1WI_log-sigma-3-0-mm-3D_glcm_Autocorrelation",2.829896335
"T1WI_log-sigma-3-0-mm-3D_glcm_JointAverage",1.628011069
"T1WI_log-sigma-3-0-mm-3D_glcm_ClusterProminence",0.967033281
"T1WI_log-sigma-3-0-mm-3D_glcm_ClusterShade",-0.394768997
"T1WI_log-sigma-3-0-mm-3D_glcm_ClusterTendency",0.826039419
"T1WI_log-sigma-3-0-mm-3D_glcm_Contrast",0.108273745
"T1WI_log-sigma-3-0-mm-3D_glcm_Correlation",0.768088242
"T1WI_log-sigma-3-0-mm-3D_glcm_DifferenceAverage",0.108273745
"T1WI_log-sigma-3-0-mm-3D_glcm_DifferenceEntropy",0.490573324
"T1WI_log-sigma-3-0-mm-3D_glcm_DifferenceVariance",0.096012663
"T1WI_log-sigma-3-0-mm-3D_glcm_JointEnergy",0.436830755
"T1WI_log-sigma-3-0-mm-3D_glcm_JointEntropy",1.436578645
"T1WI_log-sigma-3-0-mm-3D_glcm_Imc1",-0.490963436
"T1WI_log-sigma-3-0-mm-3D_glcm_Imc2",0.775994584
"T1WI_log-sigma-3-0-mm-3D_glcm_Idm",0.945863127
"T1WI_log-sigma-3-0-mm-3D_glcm_Idmn",0.978345251
"T1WI_log-sigma-3-0-mm-3D_glcm_Id",0.945863127
"T1WI_log-sigma-3-0-mm-3D_glcm_Idn",0.963908752
"T1WI_log-sigma-3-0-mm-3D_glcm_InverseVariance",0.108273745
"T1WI_log-sigma-3-0-mm-3D_glcm_MaximumProbability",0.573874197
"T1WI_log-sigma-3-0-mm-3D_glcm_SumEntropy",1.3283049
"T1WI_log-sigma-3-0-mm-3D_glcm_SumSquares",0.233578291
"T1WI_log-sigma-3-0-mm-3D_gldm_DependenceEntropy",4.355403565
"T1WI_log-sigma-3-0-mm-3D_gldm_DependenceNonUniformity",3362.423549
"T1WI_log-sigma-3-0-mm-3D_gldm_DependenceNonUniformityNormalized",0.178019036
"T1WI_log-sigma-3-0-mm-3D_gldm_GrayLevelNonUniformity",9878.633206
"T1WI_log-sigma-3-0-mm-3D_gldm_GrayLevelVariance",0.238494462
"T1WI_log-sigma-3-0-mm-3D_gldm_HighGrayLevelEmphasis",2.821791614
"T1WI_log-sigma-3-0-mm-3D_gldm_LargeDependenceEmphasis",515.0498729
"T1WI_log-sigma-3-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis",1547.198221
"T1WI_log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis",257.0127859
"T1WI_log-sigma-3-0-mm-3D_gldm_LowGrayLevelEmphasis",0.544552097
"T1WI_log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformity",1828.014731
"T1WI_log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized",0.505029455
"T1WI_log-sigma-3-0-mm-3D_glrlm_GrayLevelVariance",0.247485272
"T1WI_log-sigma-3-0-mm-3D_glrlm_HighGrayLevelRunEmphasis",2.361549067
"T1WI_log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis",56.54289472
"T1WI_log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis",179.8684923
"T1WI_log-sigma-3-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis",25.71149532
"T1WI_log-sigma-3-0-mm-3D_glrlm_LowGrayLevelRunEmphasis",0.659612733
"T1WI_log-sigma-3-0-mm-3D_glrlm_RunEntropy",4.508188246
"T1WI_log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformity",424.1973882
"T1WI_log-sigma-3-0-mm-3D_glrlm_RunPercentage",0.19177011
"T1WI_log-sigma-3-0-mm-3D_glrlm_RunVariance",24.35510479
"T1WI_log-sigma-3-0-mm-3D_ngtdm_Coarseness",0.000985948
"T1WI_log-sigma-3-0-mm-3D_ngtdm_Complexity",0.10739649
"T1WI_log-sigma-3-0-mm-3D_ngtdm_Contrast",0.025742726
"T1WI_log-sigma-3-0-mm-3D_ngtdm_Strength",0.000980997
"T1WI_log-sigma-4-0-mm-3D_firstorder_10Percentile",-0.108340459
"T1WI_log-sigma-4-0-mm-3D_firstorder_90Percentile",0.216835622
"T1WI_log-sigma-4-0-mm-3D_firstorder_Energy",364.0316261
"T1WI_log-sigma-4-0-mm-3D_firstorder_Entropy",0.930918282
"T1WI_log-sigma-4-0-mm-3D_firstorder_InterquartileRange",0.173078153
"T1WI_log-sigma-4-0-mm-3D_firstorder_Kurtosis",3.139600252
"T1WI_log-sigma-4-0-mm-3D_firstorder_Maximum",0.63309896
"T1WI_log-sigma-4-0-mm-3D_firstorder_MeanAbsoluteDeviation",0.102362439
"T1WI_log-sigma-4-0-mm-3D_firstorder_Mean",0.052504851
"T1WI_log-sigma-4-0-mm-3D_firstorder_Median",0.051691651
"T1WI_log-sigma-4-0-mm-3D_firstorder_Minimum",-0.329250664
"T1WI_log-sigma-4-0-mm-3D_firstorder_Range",0.962349623
"T1WI_log-sigma-4-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation",0.071725152
"T1WI_log-sigma-4-0-mm-3D_firstorder_RootMeanSquared",0.138827841
"T1WI_log-sigma-4-0-mm-3D_firstorder_Skewness",0.084873978
"T1WI_log-sigma-4-0-mm-3D_firstorder_TotalEnergy",364.0316261
"T1WI_log-sigma-4-0-mm-3D_firstorder_Uniformity",0.547114488
"T1WI_log-sigma-4-0-mm-3D_firstorder_Variance",0.01651641
"T1WI_log-sigma-4-0-mm-3D_glcm_Autocorrelation",2.97996451
"T1WI_log-sigma-4-0-mm-3D_glcm_JointAverage",1.675465485
"T1WI_log-sigma-4-0-mm-3D_glcm_ClusterProminence",1.038777807
"T1WI_log-sigma-4-0-mm-3D_glcm_ClusterShade",-0.517018611
"T1WI_log-sigma-4-0-mm-3D_glcm_ClusterTendency",0.783823515
"T1WI_log-sigma-4-0-mm-3D_glcm_Contrast",0.092863893
"T1WI_log-sigma-4-0-mm-3D_glcm_Correlation",0.787942716
"T1WI_log-sigma-4-0-mm-3D_glcm_DifferenceAverage",0.092863893
"T1WI_log-sigma-4-0-mm-3D_glcm_DifferenceEntropy",0.442083763
"T1WI_log-sigma-4-0-mm-3D_glcm_DifferenceVariance",0.083799031
"T1WI_log-sigma-4-0-mm-3D_glcm_JointEnergy",0.477857265
"T1WI_log-sigma-4-0-mm-3D_glcm_JointEntropy",1.341268154
"T1WI_log-sigma-4-0-mm-3D_glcm_Imc1",-0.524412354
"T1WI_log-sigma-4-0-mm-3D_glcm_Imc2",0.780924971
"T1WI_log-sigma-4-0-mm-3D_glcm_Idm",0.953568054
"T1WI_log-sigma-4-0-mm-3D_glcm_Idmn",0.981427221
"T1WI_log-sigma-4-0-mm-3D_glcm_Id",0.953568054
"T1WI_log-sigma-4-0-mm-3D_glcm_Idn",0.969045369
"T1WI_log-sigma-4-0-mm-3D_glcm_InverseVariance",0.092863893
"T1WI_log-sigma-4-0-mm-3D_glcm_MaximumProbability",0.629033539
"T1WI_log-sigma-4-0-mm-3D_glcm_SumEntropy",1.248404261
"T1WI_log-sigma-4-0-mm-3D_glcm_SumSquares",0.219171852
"T1WI_log-sigma-4-0-mm-3D_gldm_DependenceEntropy",4.134950702
"T1WI_log-sigma-4-0-mm-3D_gldm_DependenceNonUniformity",3961.701398
"T1WI_log-sigma-4-0-mm-3D_gldm_DependenceNonUniformityNormalized",0.209747003
"T1WI_log-sigma-4-0-mm-3D_gldm_GrayLevelNonUniformity",10333.89845
"T1WI_log-sigma-4-0-mm-3D_gldm_GrayLevelVariance",0.226442756
"T1WI_log-sigma-4-0-mm-3D_gldm_HighGrayLevelEmphasis",2.96045108
"T1WI_log-sigma-4-0-mm-3D_gldm_LargeDependenceEmphasis",530.5330368
"T1WI_log-sigma-4-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis",1675.174238
"T1WI_log-sigma-4-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis",244.3727367
"T1WI_log-sigma-4-0-mm-3D_gldm_LowGrayLevelEmphasis",0.50988723
"T1WI_log-sigma-4-0-mm-3D_glrlm_GrayLevelNonUniformity",1688.524329
"T1WI_log-sigma-4-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized",0.502917545
"T1WI_log-sigma-4-0-mm-3D_glrlm_GrayLevelVariance",0.248541227
"T1WI_log-sigma-4-0-mm-3D_glrlm_HighGrayLevelRunEmphasis",2.404724535
"T1WI_log-sigma-4-0-mm-3D_glrlm_LongRunEmphasis",66.30965172
"T1WI_log-sigma-4-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis",222.482481
"T1WI_log-sigma-4-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis",27.26644439
"T1WI_log-sigma-4-0-mm-3D_glrlm_LowGrayLevelRunEmphasis",0.648818866
"T1WI_log-sigma-4-0-mm-3D_glrlm_RunEntropy",4.564332467
"T1WI_log-sigma-4-0-mm-3D_glrlm_RunVariance",28.49970039
"T1WI_log-sigma-4-0-mm-3D_glszm_HighGrayLevelZoneEmphasis",1.333333333
"T1WI_log-sigma-4-0-mm-3D_glszm_LowGrayLevelZoneEmphasis",0.916666667
"T1WI_log-sigma-4-0-mm-3D_glszm_ZoneVariance",17229408.44
"T1WI_log-sigma-4-0-mm-3D_ngtdm_Coarseness",0.001149859
"T1WI_log-sigma-4-0-mm-3D_ngtdm_Complexity",0.092087234
"T1WI_log-sigma-4-0-mm-3D_ngtdm_Contrast",0.021041665
"T1WI_log-sigma-4-0-mm-3D_ngtdm_Strength",0.001139521
"T1WI_log-sigma-5-0-mm-3D_firstorder_10Percentile",-0.093787409
"T1WI_log-sigma-5-0-mm-3D_firstorder_90Percentile",0.231400424
"T1WI_log-sigma-5-0-mm-3D_firstorder_Energy",368.8773631
"T1WI_log-sigma-5-0-mm-3D_firstorder_Entropy",0.873626759
"T1WI_log-sigma-5-0-mm-3D_firstorder_InterquartileRange",0.171934469
"T1WI_log-sigma-5-0-mm-3D_firstorder_Kurtosis",2.621319289
"T1WI_log-sigma-5-0-mm-3D_firstorder_Maximum",0.49429363
"T1WI_log-sigma-5-0-mm-3D_firstorder_MeanAbsoluteDeviation",0.09877933
"T1WI_log-sigma-5-0-mm-3D_firstorder_Mean",0.068392029
"T1WI_log-sigma-5-0-mm-3D_firstorder_Median",0.069009397
"T1WI_log-sigma-5-0-mm-3D_firstorder_Minimum",-0.397003055
"T1WI_log-sigma-5-0-mm-3D_firstorder_Range",0.891296685
"T1WI_log-sigma-5-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation",0.070891258
"T1WI_log-sigma-5-0-mm-3D_firstorder_RootMeanSquared",0.139748777
"T1WI_log-sigma-5-0-mm-3D_firstorder_Skewness",0.008012804
"T1WI_log-sigma-5-0-mm-3D_firstorder_TotalEnergy",368.8773631
"T1WI_log-sigma-5-0-mm-3D_firstorder_Uniformity",0.585006071
"T1WI_log-sigma-5-0-mm-3D_firstorder_Variance",0.014852251
"T1WI_log-sigma-5-0-mm-3D_glcm_Autocorrelation",3.161089939
"T1WI_log-sigma-5-0-mm-3D_glcm_JointAverage",1.733137345
"T1WI_log-sigma-5-0-mm-3D_glcm_ClusterProminence",1.115183903
"T1WI_log-sigma-5-0-mm-3D_glcm_ClusterShade",-0.621608241
"T1WI_log-sigma-5-0-mm-3D_glcm_ClusterTendency",0.705728008
"T1WI_log-sigma-5-0-mm-3D_glcm_Contrast",0.076644189
"T1WI_log-sigma-5-0-mm-3D_glcm_Correlation",0.803627432
"T1WI_log-sigma-5-0-mm-3D_glcm_DifferenceAverage",0.076644189
"T1WI_log-sigma-5-0-mm-3D_glcm_DifferenceEntropy",0.387351398
"T1WI_log-sigma-5-0-mm-3D_glcm_DifferenceVariance",0.070493939
"T1WI_log-sigma-5-0-mm-3D_glcm_JointEnergy",0.538319962
"T1WI_log-sigma-5-0-mm-3D_glcm_JointEntropy",1.208994555
"T1WI_log-sigma-5-0-mm-3D_glcm_Imc1",-0.554594086
"T1WI_log-sigma-5-0-mm-3D_glcm_Imc2",0.775215806
"T1WI_log-sigma-5-0-mm-3D_glcm_Idm",0.961677905
"T1WI_log-sigma-5-0-mm-3D_glcm_Idmn",0.984671162
"T1WI_log-sigma-5-0-mm-3D_glcm_Id",0.961677905
"T1WI_log-sigma-5-0-mm-3D_glcm_Idn",0.974451937
"T1WI_log-sigma-5-0-mm-3D_glcm_InverseVariance",0.076644189
"T1WI_log-sigma-5-0-mm-3D_glcm_MaximumProbability",0.69481525
"T1WI_log-sigma-5-0-mm-3D_glcm_SumEntropy",1.132350366
"T1WI_log-sigma-5-0-mm-3D_glcm_SumSquares",0.195593049
"T1WI_log-sigma-5-0-mm-3D_gldm_DependenceEntropy",3.864653359
"T1WI_log-sigma-5-0-mm-3D_gldm_DependenceNonUniformity",4672.427785
"T1WI_log-sigma-5-0-mm-3D_gldm_DependenceNonUniformityNormalized",0.247375465
"T1WI_log-sigma-5-0-mm-3D_gldm_GrayLevelNonUniformity",11049.59466
"T1WI_log-sigma-5-0-mm-3D_gldm_GrayLevelVariance",0.207496965
"T1WI_log-sigma-5-0-mm-3D_gldm_HighGrayLevelEmphasis",3.118487929
"T1WI_log-sigma-5-0-mm-3D_gldm_LargeDependenceEmphasis",547.0370606
"T1WI_log-sigma-5-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis",1828.101228
"T1WI_log-sigma-5-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis",226.7710186
"T1WI_log-sigma-5-0-mm-3D_gldm_LowGrayLevelEmphasis",0.470378018
"T1WI_log-sigma-5-0-mm-3D_glrlm_GrayLevelNonUniformity",1549.554507
"T1WI_log-sigma-5-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized",0.502737805
"T1WI_log-sigma-5-0-mm-3D_glrlm_GrayLevelVariance",0.248631097
"T1WI_log-sigma-5-0-mm-3D_glrlm_HighGrayLevelRunEmphasis",2.405748596
"T1WI_log-sigma-5-0-mm-3D_glrlm_LongRunEmphasis",81.15889156
"T1WI_log-sigma-5-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis",289.0112783
"T1WI_log-sigma-5-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis",29.19579487
"T1WI_log-sigma-5-0-mm-3D_glrlm_LowGrayLevelRunEmphasis",0.648562851
"T1WI_log-sigma-5-0-mm-3D_glrlm_RunEntropy",4.550017787
"T1WI_log-sigma-5-0-mm-3D_glrlm_RunVariance",36.35105136
"T1WI_log-sigma-5-0-mm-3D_glszm_HighGrayLevelZoneEmphasis",1.6
"T1WI_log-sigma-5-0-mm-3D_glszm_LargeAreaEmphasis",41297180.8
"T1WI_log-sigma-5-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis",148038527.2
"T1WI_log-sigma-5-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis",14611844.2
"T1WI_log-sigma-5-0-mm-3D_glszm_LowGrayLevelZoneEmphasis",0.85
"T1WI_log-sigma-5-0-mm-3D_glszm_ZoneVariance",27026919.04
"T1WI_log-sigma-5-0-mm-3D_ngtdm_Coarseness",0.001391223
"T1WI_log-sigma-5-0-mm-3D_ngtdm_Complexity",0.076110967
"T1WI_log-sigma-5-0-mm-3D_ngtdm_Contrast",0.016070818
"T1WI_log-sigma-5-0-mm-3D_ngtdm_Strength",0.001367155
"T1WI_wavelet-LLH_firstorder_10Percentile",-0.005934324
"T1WI_wavelet-LLH_firstorder_90Percentile",0.012418792
"T1WI_wavelet-LLH_firstorder_Energy",6.405941189
"T1WI_wavelet-LLH_firstorder_Entropy",0.998620025
"T1WI_wavelet-LLH_firstorder_InterquartileRange",0.002955106
"T1WI_wavelet-LLH_firstorder_Kurtosis",19.84335984
"T1WI_wavelet-LLH_firstorder_Maximum",0.203906069
"T1WI_wavelet-LLH_firstorder_MeanAbsoluteDeviation",0.008556507
"T1WI_wavelet-LLH_firstorder_Mean",0.002081541
"T1WI_wavelet-LLH_firstorder_Median",9.26e-05
"T1WI_wavelet-LLH_firstorder_Minimum",-0.115480455
"T1WI_wavelet-LLH_firstorder_Range",0.319386524
"T1WI_wavelet-LLH_firstorder_RobustMeanAbsoluteDeviation",0.001861621
"T1WI_wavelet-LLH_firstorder_RootMeanSquared",0.018416135
"T1WI_wavelet-LLH_firstorder_Skewness",2.093730073
"T1WI_wavelet-LLH_firstorder_TotalEnergy",6.405941189
"T1WI_wavelet-LLH_firstorder_Uniformity",0.500956221
"T1WI_wavelet-LLH_firstorder_Variance",0.000334821
"T1WI_wavelet-LLH_glcm_Autocorrelation",2.390173757
"T1WI_wavelet-LLH_glcm_JointAverage",1.52490887
"T1WI_wavelet-LLH_glcm_ClusterProminence",0.630135191
"T1WI_wavelet-LLH_glcm_ClusterShade",-0.043185857
"T1WI_wavelet-LLH_glcm_ClusterTendency",0.628388751
"T1WI_wavelet-LLH_glcm_Contrast",0.369105706
"T1WI_wavelet-LLH_glcm_Correlation",0.259866554
"T1WI_wavelet-LLH_glcm_DifferenceAverage",0.369105706
"T1WI_wavelet-LLH_glcm_DifferenceEntropy",0.915187463
"T1WI_wavelet-LLH_glcm_DifferenceVariance",0.222259178
"T1WI_wavelet-LLH_glcm_JointEnergy",0.278993593
"T1WI_wavelet-LLH_glcm_JointEntropy",1.91219582
"T1WI_wavelet-LLH_glcm_Imc1",-0.084313868
"T1WI_wavelet-LLH_glcm_Imc2",0.293588767
"T1WI_wavelet-LLH_glcm_Idm",0.815447147
"T1WI_wavelet-LLH_glcm_Idmn",0.926178859
"T1WI_wavelet-LLH_glcm_Id",0.815447147
"T1WI_wavelet-LLH_glcm_Idn",0.876964765
"T1WI_wavelet-LLH_glcm_InverseVariance",0.369105706
"T1WI_wavelet-LLH_glcm_MaximumProbability",0.340356017
"T1WI_wavelet-LLH_glcm_SumEntropy",1.543090114
"T1WI_wavelet-LLH_glcm_SumSquares",0.249373614
"T1WI_wavelet-LLH_gldm_DependenceEntropy",5.386183754
"T1WI_wavelet-LLH_gldm_DependenceNonUniformity",986.4598687
"T1WI_wavelet-LLH_gldm_DependenceNonUniformityNormalized",0.052226804
"T1WI_wavelet-LLH_gldm_DependenceVariance",34.16804038
"T1WI_wavelet-LLH_gldm_GrayLevelNonUniformity",9462.061097
"T1WI_wavelet-LLH_gldm_GrayLevelVariance",0.24952189
"T1WI_wavelet-LLH_gldm_HighGrayLevelEmphasis",2.565597205
"T1WI_wavelet-LLH_gldm_LargeDependenceEmphasis",288.0378018
"T1WI_wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis",767.7644536
"T1WI_wavelet-LLH_gldm_LargeDependenceLowGrayLevelEmphasis",168.1061388
"T1WI_wavelet-LLH_gldm_LowGrayLevelEmphasis",0.608600699
"T1WI_wavelet-LLH_glrlm_GrayLevelNonUniformity",4020.095356
"T1WI_wavelet-LLH_glrlm_GrayLevelNonUniformityNormalized",0.500042096
"T1WI_wavelet-LLH_glrlm_GrayLevelVariance",0.249978952
"T1WI_wavelet-LLH_glrlm_HighGrayLevelRunEmphasis",2.4972502
"T1WI_wavelet-LLH_glrlm_LongRunEmphasis",14.16236274
"T1WI_wavelet-LLH_glrlm_LongRunHighGrayLevelEmphasis",37.70470129
"T1WI_wavelet-LLH_glrlm_LongRunLowGrayLevelEmphasis",8.276778101
"T1WI_wavelet-LLH_glrlm_LowGrayLevelRunEmphasis",0.62568745
"T1WI_wavelet-LLH_glrlm_RunEntropy",3.333483811
"T1WI_wavelet-LLH_glrlm_RunLengthNonUniformity",2497.572593
"T1WI_wavelet-LLH_glrlm_RunLengthNonUniformityNormalized",0.289066466
"T1WI_wavelet-LLH_glrlm_RunPercentage",0.425642655
"T1WI_wavelet-LLH_glrlm_RunVariance",6.517811443
"T1WI_wavelet-LLH_glrlm_ShortRunEmphasis",0.524103991
"T1WI_wavelet-LLH_glrlm_ShortRunHighGrayLevelEmphasis",1.287293296
"T1WI_wavelet-LLH_glrlm_ShortRunLowGrayLevelEmphasis",0.333306664
"T1WI_wavelet-LLH_glszm_GrayLevelNonUniformityNormalized",0.5
"T1WI_wavelet-LLH_glszm_GrayLevelVariance",0.25
"T1WI_wavelet-LLH_ngtdm_Busyness",3029.886846
"T1WI_wavelet-LLH_ngtdm_Coarseness",0.000291767
"T1WI_wavelet-LLH_ngtdm_Complexity",0.362917308
"T1WI_wavelet-LLH_ngtdm_Contrast",0.090555344
"T1WI_wavelet-LLH_ngtdm_Strength",0.000291769
"T1WI_wavelet-LHL_firstorder_10Percentile",-0.062517234
"T1WI_wavelet-LHL_firstorder_90Percentile",0.054790062
"T1WI_wavelet-LHL_firstorder_Energy",59.42076319
"T1WI_wavelet-LHL_firstorder_InterquartileRange",0.049356527
"T1WI_wavelet-LHL_firstorder_Kurtosis",7.899217868
"T1WI_wavelet-LHL_firstorder_Maximum",0.342712514
"T1WI_wavelet-LHL_firstorder_MeanAbsoluteDeviation",0.038065724
"T1WI_wavelet-LHL_firstorder_Mean",-0.001584446
"T1WI_wavelet-LHL_firstorder_Median",0.002408408
"T1WI_wavelet-LHL_firstorder_Minimum",-0.388342888
"T1WI_wavelet-LHL_firstorder_Range",0.731055402
"T1WI_wavelet-LHL_firstorder_RobustMeanAbsoluteDeviation",0.021632176
"T1WI_wavelet-LHL_firstorder_RootMeanSquared",0.056088797
"T1WI_wavelet-LHL_firstorder_Skewness",-0.647061207
"T1WI_wavelet-LHL_firstorder_TotalEnergy",59.42076319
"T1WI_wavelet-LHL_firstorder_Variance",0.003143443
"T1WI_wavelet-LHL_glcm_Autocorrelation",2.478280915
"T1WI_wavelet-LHL_glcm_JointAverage",1.545653626
"T1WI_wavelet-LHL_glcm_ClusterProminence",0.682710814
"T1WI_wavelet-LHL_glcm_ClusterShade",-0.092674761
"T1WI_wavelet-LHL_glcm_ClusterTendency",0.674217205
"T1WI_wavelet-LHL_glcm_Contrast",0.317359928
"T1WI_wavelet-LHL_glcm_Correlation",0.359712084
"T1WI_wavelet-LHL_glcm_DifferenceAverage",0.317359928
"T1WI_wavelet-LHL_glcm_DifferenceEntropy",0.853604337
"T1WI_wavelet-LHL_glcm_DifferenceVariance",0.204160261
"T1WI_wavelet-LHL_glcm_JointEnergy",0.300051173
"T1WI_wavelet-LHL_glcm_JointEntropy",1.8443414
"T1WI_wavelet-LHL_glcm_Imc1",-0.144271842
"T1WI_wavelet-LHL_glcm_Imc2",0.397114367
"T1WI_wavelet-LHL_glcm_Idm",0.841320036
"T1WI_wavelet-LHL_glcm_Idmn",0.936528014
"T1WI_wavelet-LHL_glcm_Id",0.841320036
"T1WI_wavelet-LHL_glcm_Idn",0.894213357
"T1WI_wavelet-LHL_glcm_InverseVariance",0.317359928
"T1WI_wavelet-LHL_glcm_MaximumProbability",0.386973662
"T1WI_wavelet-LHL_glcm_SumEntropy",1.526981472
"T1WI_wavelet-LHL_glcm_SumSquares",0.247894283
"T1WI_wavelet-LHL_gldm_DependenceEntropy",5.290431596
"T1WI_wavelet-LHL_gldm_DependenceNonUniformity",1092.107899
"T1WI_wavelet-LHL_gldm_DependenceNonUniformityNormalized",0.057820198
"T1WI_wavelet-LHL_gldm_DependenceVariance",30.68564324
"T1WI_wavelet-LHL_gldm_GrayLevelNonUniformity",9473.296485
"T1WI_wavelet-LHL_gldm_HighGrayLevelEmphasis",2.583545108
"T1WI_wavelet-LHL_gldm_LargeDependenceEmphasis",322.7394113
"T1WI_wavelet-LHL_gldm_LargeDependenceHighGrayLevelEmphasis",903.8632994
"T1WI_wavelet-LHL_gldm_LargeDependenceLowGrayLevelEmphasis",177.4584392
"T1WI_wavelet-LHL_gldm_LowGrayLevelEmphasis",0.604113723
"T1WI_wavelet-LHL_glrlm_GrayLevelNonUniformity",3618.716341
"T1WI_wavelet-LHL_glrlm_GrayLevelNonUniformityNormalized",0.503105035
"T1WI_wavelet-LHL_glrlm_GrayLevelVariance",0.248447483
"T1WI_wavelet-LHL_glrlm_HighGrayLevelRunEmphasis",2.387953532
"T1WI_wavelet-LHL_glrlm_LongRunEmphasis",17.7695609
"T1WI_wavelet-LHL_glrlm_LongRunHighGrayLevelEmphasis",49.45322432
"T1WI_wavelet-LHL_glrlm_LongRunLowGrayLevelEmphasis",9.848645044
"T1WI_wavelet-LHL_glrlm_LowGrayLevelRunEmphasis",0.653011617
"T1WI_wavelet-LHL_glrlm_RunEntropy",3.521624486
"T1WI_wavelet-LHL_glrlm_RunLengthNonUniformity",1823.957505
"T1WI_wavelet-LHL_glrlm_RunLengthNonUniformityNormalized",0.234554265
"T1WI_wavelet-LHL_glrlm_RunPercentage",0.381169974
"T1WI_wavelet-LHL_glrlm_RunVariance",7.170896794
"T1WI_wavelet-LHL_glrlm_ShortRunEmphasis",0.444267258
"T1WI_wavelet-LHL_glrlm_ShortRunHighGrayLevelEmphasis",1.003207233
"T1WI_wavelet-LHL_glrlm_ShortRunLowGrayLevelEmphasis",0.304532264
"T1WI_wavelet-LHL_glszm_LargeAreaEmphasis",4071569.07
"T1WI_wavelet-LHL_glszm_LargeAreaHighGrayLevelEmphasis",10759991.21
"T1WI_wavelet-LHL_glszm_LargeAreaLowGrayLevelEmphasis",2399463.535
"T1WI_wavelet-LHL_glszm_ZoneVariance",3878623.4
"T1WI_wavelet-LHL_ngtdm_Busyness",2539.493294
"T1WI_wavelet-LHL_ngtdm_Coarseness",0.000337403
